
Using device: cuda
GPU: NVIDIA GeForce RTX 5090
CUDA version: 12.8

Loading data with lazy dataloader...
[LAZY DATALOADER] Building file path index...
[LAZY DATALOADER] Found 580 trajectory folders
[LAZY DATALOADER] Indexing folder 170743205912, folder # 1/580, time elapsed 0.00s
[LAZY DATALOADER] Row count mismatch in 170743205912: 372 images vs 414 CSV rows, skipping
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 300/527
    Batch 300/527, Loss: 0.3907
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 350/527
    Batch 350/527, Loss: 0.1899
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 400/527
    Batch 400/527, Loss: 0.1331
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 450/527
    Batch 450/527, Loss: 0.2365
  GPU 0: 1592/32607 MB (4.9%) Epoch 39, Batch 500/527
    Batch 500/527, Loss: 0.2652
Epoch  39/100 | Train Loss: 0.2053 | Val Loss: 0.2564 | LR: 0.000072 | Time: 39.4s
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 0/527
    Batch 0/527, Loss: 0.1218
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 50/527
    Batch 50/527, Loss: 0.2302
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 100/527
    Batch 100/527, Loss: 0.2923
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 150/527
    Batch 150/527, Loss: 0.2623
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 200/527
    Batch 200/527, Loss: 0.1785
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 250/527
    Batch 250/527, Loss: 0.1551
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 300/527
    Batch 300/527, Loss: 0.2035
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 350/527
    Batch 350/527, Loss: 0.1655
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 400/527
    Batch 400/527, Loss: 0.1983
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 450/527
    Batch 450/527, Loss: 0.1612
  GPU 0: 1592/32607 MB (4.9%) Epoch 40, Batch 500/527
    Batch 500/527, Loss: 0.1450
Epoch  40/100 | Train Loss: 0.2026 | Val Loss: 0.2663 | LR: 0.000070 | Time: 39.8s
  GPU 0: 1590/32607 MB (4.9%) Epoch 41, Batch 0/527
    Batch 0/527, Loss: 0.2440
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 50/527
    Batch 50/527, Loss: 0.1980
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 100/527
    Batch 100/527, Loss: 0.1423
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 150/527
    Batch 150/527, Loss: 0.1406
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 200/527
    Batch 200/527, Loss: 0.2051
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 250/527
    Batch 250/527, Loss: 0.2683
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 300/527
    Batch 300/527, Loss: 0.1798
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 350/527
    Batch 350/527, Loss: 0.1179
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 400/527
    Batch 400/527, Loss: 0.2123
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 450/527
    Batch 450/527, Loss: 0.2777
  GPU 0: 1592/32607 MB (4.9%) Epoch 41, Batch 500/527
    Batch 500/527, Loss: 0.1548
Epoch  41/100 | Train Loss: 0.1993 | Val Loss: 0.2609 | LR: 0.000069 | Time: 39.4s
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 0/527
    Batch 0/527, Loss: 0.2151
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 50/527
    Batch 50/527, Loss: 0.2088
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 100/527
    Batch 100/527, Loss: 0.1419
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 150/527
    Batch 150/527, Loss: 0.1724
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 200/527
    Batch 200/527, Loss: 0.0935
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 250/527
    Batch 250/527, Loss: 0.1977
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 300/527
    Batch 300/527, Loss: 0.3191
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 350/527
    Batch 350/527, Loss: 0.1225
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 400/527
    Batch 400/527, Loss: 0.1789
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 450/527
    Batch 450/527, Loss: 0.3140
  GPU 0: 1592/32607 MB (4.9%) Epoch 42, Batch 500/527
    Batch 500/527, Loss: 0.1690
Epoch  42/100 | Train Loss: 0.1980 | Val Loss: 0.2589 | LR: 0.000067 | Time: 39.2s
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 0/527
    Batch 0/527, Loss: 0.1101
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 50/527
    Batch 50/527, Loss: 0.2871
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 100/527
    Batch 100/527, Loss: 0.2455
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 150/527
    Batch 150/527, Loss: 0.3025
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 200/527
    Batch 200/527, Loss: 0.3392
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 250/527
    Batch 250/527, Loss: 0.2597
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 300/527
    Batch 300/527, Loss: 0.2269
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 350/527
    Batch 350/527, Loss: 0.3400
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 400/527
    Batch 400/527, Loss: 0.1252
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 450/527
    Batch 450/527, Loss: 0.1414
  GPU 0: 1592/32607 MB (4.9%) Epoch 43, Batch 500/527
    Batch 500/527, Loss: 0.2781
Epoch  43/100 | Train Loss: 0.1952 | Val Loss: 0.2561 | LR: 0.000065 | Time: 39.4s
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 0/527
    Batch 0/527, Loss: 0.1255
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 50/527
    Batch 50/527, Loss: 0.1964
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 100/527
    Batch 100/527, Loss: 0.2061
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 150/527
    Batch 150/527, Loss: 0.2829
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 200/527
    Batch 200/527, Loss: 0.0744
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 250/527
    Batch 250/527, Loss: 0.2624
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 300/527
    Batch 300/527, Loss: 0.1680
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 350/527
    Batch 350/527, Loss: 0.1461
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 400/527
    Batch 400/527, Loss: 0.1342
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 450/527
    Batch 450/527, Loss: 0.1090
  GPU 0: 1592/32607 MB (4.9%) Epoch 44, Batch 500/527
    Batch 500/527, Loss: 0.0963
Epoch  44/100 | Train Loss: 0.1919 | Val Loss: 0.2633 | LR: 0.000064 | Time: 38.8s
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 0/527
    Batch 0/527, Loss: 0.1649
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 50/527
    Batch 50/527, Loss: 0.2293
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 100/527
    Batch 100/527, Loss: 0.2259
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 150/527
    Batch 150/527, Loss: 0.3232
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 200/527
    Batch 200/527, Loss: 0.3356
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 250/527
    Batch 250/527, Loss: 0.3777
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 300/527
    Batch 300/527, Loss: 0.1503
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 350/527
    Batch 350/527, Loss: 0.1553
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 400/527
    Batch 400/527, Loss: 0.1121
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 450/527
    Batch 450/527, Loss: 0.1083
  GPU 0: 1592/32607 MB (4.9%) Epoch 45, Batch 500/527
    Batch 500/527, Loss: 0.1800
Epoch  45/100 | Train Loss: 0.1888 | Val Loss: 0.2629 | LR: 0.000062 | Time: 38.7s
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 0/527
    Batch 0/527, Loss: 0.1670
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 50/527
    Batch 50/527, Loss: 0.2040
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 100/527
    Batch 100/527, Loss: 0.0818
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 150/527
    Batch 150/527, Loss: 0.1488
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 200/527
    Batch 200/527, Loss: 0.1489
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 250/527
    Batch 250/527, Loss: 0.2287
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 300/527
    Batch 300/527, Loss: 0.1527
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 350/527
    Batch 350/527, Loss: 0.1491
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 400/527
    Batch 400/527, Loss: 0.1196
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 450/527
    Batch 450/527, Loss: 0.1649
  GPU 0: 1592/32607 MB (4.9%) Epoch 46, Batch 500/527
    Batch 500/527, Loss: 0.2016
Epoch  46/100 | Train Loss: 0.1870 | Val Loss: 0.2659 | LR: 0.000061 | Time: 39.1s
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 0/527
    Batch 0/527, Loss: 0.1127
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 50/527
    Batch 50/527, Loss: 0.1161
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 100/527
    Batch 100/527, Loss: 0.1743
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 150/527
    Batch 150/527, Loss: 0.1694
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 200/527
    Batch 200/527, Loss: 0.1114
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 250/527
    Batch 250/527, Loss: 0.2735
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 300/527
    Batch 300/527, Loss: 0.2312
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 350/527
    Batch 350/527, Loss: 0.2229
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 400/527
    Batch 400/527, Loss: 0.2577
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 450/527
    Batch 450/527, Loss: 0.0973
  GPU 0: 1592/32607 MB (4.9%) Epoch 47, Batch 500/527
    Batch 500/527, Loss: 0.2347
Epoch  47/100 | Train Loss: 0.1834 | Val Loss: 0.2695 | LR: 0.000059 | Time: 39.0s
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 0/527
    Batch 0/527, Loss: 0.1416
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 50/527
    Batch 50/527, Loss: 0.1568
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 100/527
    Batch 100/527, Loss: 0.2088
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 150/527
    Batch 150/527, Loss: 0.3789
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 200/527
    Batch 200/527, Loss: 0.1793
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 250/527
    Batch 250/527, Loss: 0.2016
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 300/527
    Batch 300/527, Loss: 0.2501
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 350/527
    Batch 350/527, Loss: 0.2630
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 400/527
    Batch 400/527, Loss: 0.0751
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 450/527
    Batch 450/527, Loss: 0.1411
  GPU 0: 1592/32607 MB (4.9%) Epoch 48, Batch 500/527
    Batch 500/527, Loss: 0.1695
Epoch  48/100 | Train Loss: 0.1811 | Val Loss: 0.2601 | LR: 0.000057 | Time: 38.7s
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 0/527
    Batch 0/527, Loss: 0.1140
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 50/527
    Batch 50/527, Loss: 0.2096
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 100/527
    Batch 100/527, Loss: 0.2084
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 150/527
    Batch 150/527, Loss: 0.1903
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 200/527
    Batch 200/527, Loss: 0.1474
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 250/527
    Batch 250/527, Loss: 0.1689
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 300/527
    Batch 300/527, Loss: 0.1187
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 350/527
    Batch 350/527, Loss: 0.1605
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 400/527
    Batch 400/527, Loss: 0.2003
  GPU 0: 1590/32607 MB (4.9%) Epoch 49, Batch 450/527
    Batch 450/527, Loss: 0.1467
  GPU 0: 1592/32607 MB (4.9%) Epoch 49, Batch 500/527
    Batch 500/527, Loss: 0.2129
Epoch  49/100 | Train Loss: 0.1790 | Val Loss: 0.2620 | LR: 0.000056 | Time: 38.8s
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 0/527
    Batch 0/527, Loss: 0.1892
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 50/527
    Batch 50/527, Loss: 0.1912
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 100/527
    Batch 100/527, Loss: 0.2424
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 150/527
    Batch 150/527, Loss: 0.1343
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 200/527
    Batch 200/527, Loss: 0.1590
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 250/527
    Batch 250/527, Loss: 0.1089
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 300/527
    Batch 300/527, Loss: 0.1543
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 350/527
    Batch 350/527, Loss: 0.1777
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 400/527
    Batch 400/527, Loss: 0.1651
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 450/527
    Batch 450/527, Loss: 0.1959
  GPU 0: 1592/32607 MB (4.9%) Epoch 50, Batch 500/527
    Batch 500/527, Loss: 0.0973
Epoch  50/100 | Train Loss: 0.1758 | Val Loss: 0.2668 | LR: 0.000054 | Time: 39.1s
  Saved checkpoint: /root/vitfly/experiments/mamba_branches/optimized_training/essm_bc_s42/branch_Essm/checkpoint_epoch_50.pth
  GPU 0: 1590/32607 MB (4.9%) Epoch 51, Batch 0/527
    Batch 0/527, Loss: 0.2093
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 50/527
    Batch 50/527, Loss: 0.1332
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 100/527
    Batch 100/527, Loss: 0.1983
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 150/527
    Batch 150/527, Loss: 0.1860
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 200/527
    Batch 200/527, Loss: 0.1700
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 250/527
    Batch 250/527, Loss: 0.1572
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 300/527
    Batch 300/527, Loss: 0.1463
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 350/527
    Batch 350/527, Loss: 0.1132
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 400/527
    Batch 400/527, Loss: 0.2089
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 450/527
    Batch 450/527, Loss: 0.1693
  GPU 0: 1592/32607 MB (4.9%) Epoch 51, Batch 500/527
    Batch 500/527, Loss: 0.0973
Epoch  51/100 | Train Loss: 0.1725 | Val Loss: 0.2640 | LR: 0.000052 | Time: 38.7s
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 0/527
    Batch 0/527, Loss: 0.2455
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 50/527
    Batch 50/527, Loss: 0.1249
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 100/527
    Batch 100/527, Loss: 0.1487
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 150/527
    Batch 150/527, Loss: 0.2660
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 200/527
    Batch 200/527, Loss: 0.1107
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 250/527
    Batch 250/527, Loss: 0.1958
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 300/527
    Batch 300/527, Loss: 0.2857
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 350/527
    Batch 350/527, Loss: 0.2589
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 400/527
    Batch 400/527, Loss: 0.1431
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 450/527
    Batch 450/527, Loss: 0.1025
  GPU 0: 1592/32607 MB (4.9%) Epoch 52, Batch 500/527
    Batch 500/527, Loss: 0.2192
Epoch  52/100 | Train Loss: 0.1709 | Val Loss: 0.2604 | LR: 0.000051 | Time: 38.8s
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 0/527
    Batch 0/527, Loss: 0.1033
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 50/527
    Batch 50/527, Loss: 0.2489
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 100/527
    Batch 100/527, Loss: 0.1144
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 150/527
    Batch 150/527, Loss: 0.2163
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 200/527
    Batch 200/527, Loss: 0.1458
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 250/527
    Batch 250/527, Loss: 0.1113
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 300/527
    Batch 300/527, Loss: 0.2454
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 350/527
    Batch 350/527, Loss: 0.1673
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 400/527
    Batch 400/527, Loss: 0.1388
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 450/527
    Batch 450/527, Loss: 0.1833
  GPU 0: 1592/32607 MB (4.9%) Epoch 53, Batch 500/527
    Batch 500/527, Loss: 0.1461
Epoch  53/100 | Train Loss: 0.1685 | Val Loss: 0.2623 | LR: 0.000049 | Time: 39.1s
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 0/527
    Batch 0/527, Loss: 0.1991
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 50/527
    Batch 50/527, Loss: 0.1589
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 100/527
    Batch 100/527, Loss: 0.1556
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 150/527
    Batch 150/527, Loss: 0.0906
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 200/527
    Batch 200/527, Loss: 0.3110
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 250/527
    Batch 250/527, Loss: 0.2189
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 300/527
    Batch 300/527, Loss: 0.1317
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 350/527
    Batch 350/527, Loss: 0.1053
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 400/527
    Batch 400/527, Loss: 0.0994
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 450/527
    Batch 450/527, Loss: 0.1407
  GPU 0: 1592/32607 MB (4.9%) Epoch 54, Batch 500/527
    Batch 500/527, Loss: 0.1573
Epoch  54/100 | Train Loss: 0.1655 | Val Loss: 0.2584 | LR: 0.000048 | Time: 38.7s
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 0/527
    Batch 0/527, Loss: 0.1419
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 50/527
    Batch 50/527, Loss: 0.1309
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 100/527
    Batch 100/527, Loss: 0.0786
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 150/527
    Batch 150/527, Loss: 0.2093
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 200/527
    Batch 200/527, Loss: 0.1303
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 250/527
    Batch 250/527, Loss: 0.1105
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 300/527
    Batch 300/527, Loss: 0.1548
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 350/527
    Batch 350/527, Loss: 0.1313
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 400/527
    Batch 400/527, Loss: 0.1494
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 450/527
    Batch 450/527, Loss: 0.2376
  GPU 0: 1592/32607 MB (4.9%) Epoch 55, Batch 500/527
    Batch 500/527, Loss: 0.1677
Epoch  55/100 | Train Loss: 0.1639 | Val Loss: 0.2642 | LR: 0.000046 | Time: 38.7s
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 0/527
    Batch 0/527, Loss: 0.1189
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 50/527
    Batch 50/527, Loss: 0.1566
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 100/527
    Batch 100/527, Loss: 0.1901
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 150/527
    Batch 150/527, Loss: 0.1416
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 200/527
    Batch 200/527, Loss: 0.1484
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 250/527
    Batch 250/527, Loss: 0.3241
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 300/527
    Batch 300/527, Loss: 0.1209
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 350/527
    Batch 350/527, Loss: 0.1627
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 400/527
    Batch 400/527, Loss: 0.3489
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 450/527
    Batch 450/527, Loss: 0.1157
  GPU 0: 1592/32607 MB (4.9%) Epoch 56, Batch 500/527
    Batch 500/527, Loss: 0.1344
Epoch  56/100 | Train Loss: 0.1614 | Val Loss: 0.2599 | LR: 0.000044 | Time: 39.1s
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 0/527
    Batch 0/527, Loss: 0.2087
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 50/527
    Batch 50/527, Loss: 0.1154
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 100/527
    Batch 100/527, Loss: 0.2308
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 150/527
    Batch 150/527, Loss: 0.1905
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 200/527
    Batch 200/527, Loss: 0.1180
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 250/527
    Batch 250/527, Loss: 0.1575
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 300/527
    Batch 300/527, Loss: 0.1451
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 350/527
    Batch 350/527, Loss: 0.1290
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 400/527
    Batch 400/527, Loss: 0.1678
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 450/527
    Batch 450/527, Loss: 0.1407
  GPU 0: 1592/32607 MB (4.9%) Epoch 57, Batch 500/527
    Batch 500/527, Loss: 0.2435
Epoch  57/100 | Train Loss: 0.1599 | Val Loss: 0.2626 | LR: 0.000043 | Time: 38.7s
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 0/527
    Batch 0/527, Loss: 0.0773
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 50/527
    Batch 50/527, Loss: 0.1168
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 100/527
    Batch 100/527, Loss: 0.1381
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 150/527
    Batch 150/527, Loss: 0.1097
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 200/527
    Batch 200/527, Loss: 0.2154
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 250/527
    Batch 250/527, Loss: 0.1293
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 300/527
    Batch 300/527, Loss: 0.1469
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 350/527
    Batch 350/527, Loss: 0.2287
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 400/527
    Batch 400/527, Loss: 0.2413
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 450/527
    Batch 450/527, Loss: 0.0709
  GPU 0: 1592/32607 MB (4.9%) Epoch 58, Batch 500/527
    Batch 500/527, Loss: 0.1397
Epoch  58/100 | Train Loss: 0.1559 | Val Loss: 0.2611 | LR: 0.000041 | Time: 38.6s
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 0/527
    Batch 0/527, Loss: 0.1095
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 50/527
    Batch 50/527, Loss: 0.1362
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 100/527
    Batch 100/527, Loss: 0.0879
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 150/527
    Batch 150/527, Loss: 0.1470
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 200/527
    Batch 200/527, Loss: 0.1512
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 250/527
    Batch 250/527, Loss: 0.3438
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 300/527
    Batch 300/527, Loss: 0.0916
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 350/527
    Batch 350/527, Loss: 0.1413
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 400/527
    Batch 400/527, Loss: 0.2247
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 450/527
    Batch 450/527, Loss: 0.1265
  GPU 0: 1592/32607 MB (4.9%) Epoch 59, Batch 500/527
    Batch 500/527, Loss: 0.0799
